id,username,created_at,lng,lat,text
1516994935232286727,ladywolvie82,Thu Apr 21 04:19:11 +0000 2022,-87.732013,41.8335845,@HeyMarlana @j5891jonathan @AlaskaAir @jhewiz Same here.
1516994936176009216,Just_NicoleS,Thu Apr 21 04:19:11 +0000 2022,-97.81364500000001,30.5059585,@AJ_Terry14 Yay! Congrats y’all!!!
1516994938050912256,TracyAn98114414,Thu Apr 21 04:19:12 +0000 2022,-81.57605,30.767784499999998,@ErrattaBob @CharlieCrist @tizzywoman That would be great
1516994939598647297,_RajonMando,Thu Apr 21 04:19:12 +0000 2022,-87.732013,41.8335845,C’mon LFG!!!!!!!!
1516994941079232515,CMTubbs,Thu Apr 21 04:19:13 +0000 2022,-93.3613205,46.441860500000004,@wiljohner @WHENESOTA @AwaUnleashed There's a lot of meat on that bone.
1516994941515448322,JordanHMichael,Thu Apr 21 04:19:13 +0000 2022,-89.963059,29.947023,TOUGH bucket Demar
1516994941544714240,PhillipSarrazi2,Thu Apr 21 04:19:13 +0000 2022,-85.026794,41.057716,"@CurlySue21 I'm November, I'm still waiting to find out if this is true.🥰🤣"
1516994941716615168,g4rb4g3nymphh,Thu Apr 21 04:19:13 +0000 2022,-118.13196400000001,34.17731,i like to chew up tha xanax it tasyes yummy
1516994942106746882,ChappiBaseball,Thu Apr 21 04:19:13 +0000 2022,-80.40742499999999,25.7074395,"I also want to thank this team, a great group of young men! Who overcame adversity! All of these guys have a specia… https://t.co/ZbNyAdRpJ6"
1516994943230820352,WXLLXXM002,Thu Apr 21 04:19:13 +0000 2022,-73.9685415,40.780709,Naw bro they fouled the tf outta him before that shot.
1516994944044568576,mangajunky,Thu Apr 21 04:19:13 +0000 2022,-83.1738665,32.6782075,"@HarrisH30894075 @Teen_Cthulhu Nope, I held my nose and voted for her. If she couldn’t pull the votes it’s all on t… https://t.co/LqTqH7twBg"
1516994945185366017,Lakerfan2483223,Thu Apr 21 04:19:13 +0000 2022,-93.4594295,44.846200499999995,@CWilliamson44 You was waiting to get this off. You been on a roll tho lol
1516994945751605248,GiftedAndGoofy,Thu Apr 21 04:19:14 +0000 2022,-86.791549,36.200008,How is that not a foul on Giannis?
1516994946460532739,tinaaabean_,Thu Apr 21 04:19:14 +0000 2022,-98.5406515,29.417501,"@hhhuuunt if you listen very closely, you’ll hear the sharp sweet sounds of me not giving a fuck about your hot take 💞"
1516994947693649920,ArWheelz,Thu Apr 21 04:19:14 +0000 2022,-100.0768885,31.1688935,"Can I leave more than one ""like""??"
1516994948054368256,CHC3,Thu Apr 21 04:19:14 +0000 2022,-79.0021125,35.054626999999996,Demar Derozan .....big time players make big time plays ...41
1516994948759015424,kcz_ws_mike,Thu Apr 21 04:19:14 +0000 2022,-94.5592815,39.1000485,@ncaa doesn’t deserve GUS JOHNSON!#NBAPlayoffs
1516994949375352832,BiggShmezzBeatz,Thu Apr 21 04:19:14 +0000 2022,-118.1654195,33.8993125,MUTHA FUCKIN DEROZAN
1516994948293308416,BrinaPup,Thu Apr 21 04:19:14 +0000 2022,-122.53906950000001,49.260204,Sona vs owner🥰 https://t.co/Do51k6Dunz
1516994949354594304,KokiRiley,Thu Apr 21 04:19:14 +0000 2022,-92.0611765,30.206079000000003,What was Connaughton doing there?
1516994950453415936,manslikerio,Thu Apr 21 04:19:15 +0000 2022,-74.184848,40.734494,“Lately I’ve been kinda ballin’ like DeRozan” #sinceiwokeup
1516994954228158465,Mentoch,Thu Apr 21 04:19:16 +0000 2022,-122.917508,49.2067515,@TWDTV1 @Anthonysmdoyle He can be a worse #1 scoring option and still be a massively better than dero because of th… https://t.co/wfmaMsbeck
1516994954840715265,Superfan_K,Thu Apr 21 04:19:16 +0000 2022,-86.1429225,39.7795625,DeRozan the Chosen ig. Huge performance
1516994954890989573,wrizal,Thu Apr 21 04:19:16 +0000 2022,-87.732013,41.8335845,What a wild sequence that ended with DeRozan's 41st points. Made possible by keeping the possession alive by reboun… https://t.co/Pd3VepGI3I
1516994954903576577,DGRMSP,Thu Apr 21 04:19:16 +0000 2022,-93.2620465,44.9706105,"Got my first ever credit card in 2006 when I was 20. It had a $500 limit on it until 2017, when I asked for an incr… https://t.co/MFixrNQkkQ"
1516994955465613320,mjdemarinis,Thu Apr 21 04:19:16 +0000 2022,-96.1488935,41.1654695,Caruso and DeRozan… build the statues!
1516994956329725953,OotP_Customs,Thu Apr 21 04:19:16 +0000 2022,-101.816092,35.2111155,@Tec872 @CardsStory Not a problem just got back from a Sodpoodles game myself.
1516994959827783683,FiftyShots,Thu Apr 21 04:19:17 +0000 2022,-81.370875,28.774797,@Noahpinion I read this as “organic tariff” because my brain is broken
1516994960276529152,fuckemweballdtx,Thu Apr 21 04:19:17 +0000 2022,-96.621634,32.907642,Good thing I have alcohol and weed to  fill the loneliness
1516994960721022977,TreexGod,Thu Apr 21 04:19:17 +0000 2022,-118.4119065,34.0207895,"@prettyisKushLi Bitch get dressed, we going to PH 😭 they doing AOD tonight &amp; some crip nigga dropping a new strain"
1516994961035923456,shen_yike,Thu Apr 21 04:19:17 +0000 2022,-73.9685415,40.780709,@JWoodelius Thanks for sharing! The journal I plan to submit has a model section before results and discussion with… https://t.co/ol0bKI06Gh
1516994959546761216,RoGoody3,Thu Apr 21 04:19:17 +0000 2022,-98.3145175,29.5142925,"Tough 🥈, it was right after the 400m he lost his juice but I’m proud of the kid, this was def his race to win!… https://t.co/39tFBmdYKx"
1516994962906247168,BrucePfister4,Thu Apr 21 04:19:18 +0000 2022,-121.5453825,38.559987,@stacie_man @DanFoley1964 That's Very Very FUNNY 🤣👏😂💯 PERCENT
1516994963317350400,cjnitelife,Thu Apr 21 04:19:18 +0000 2022,-87.732013,41.8335845,You heard it here first folks….game over
1516994964214927360,MogulNoir,Thu Apr 21 04:19:18 +0000 2022,-87.732013,41.8335845,How. Is. That. Not. A. Foul?!@ANNNNNND ONNNNNNNE!
1516994964130992129,DreamsWishesTN,Thu Apr 21 04:19:18 +0000 2022,-86.89784948,36.02285325,"Are your ready for golf? ⛳️ Golfers, sponsors, volunteers, and auction items needed.  https://t.co/hEcgZktmxP @… https://t.co/0RAw6CllTi"
1516994963782791168,7_Bert,Thu Apr 21 04:19:18 +0000 2022,-112.12467649999999,33.5528625,@Ih8chairs You have another game in you! Was that you sitting next to Floyd? https://t.co/BZl0U7I56m
1516994964030246912,Sara_Bluhm,Thu Apr 21 04:19:18 +0000 2022,-122.004362,47.473890999999995,Was shocked and appalled a man tweeted I love you and the girl he’s fucking retweeted it as if he weren’t in my dms… https://t.co/l5mNDfla5X
1516994965557161984,chordaetendin_8,Thu Apr 21 04:19:18 +0000 2022,-98.5406515,29.417501,@NikkiFried I mean it’s medicinal which is basically the same shit. Anyone can get a weed card. You think people wi… https://t.co/4uWmhgY9T6
1516994965938790400,nutzodriven,Thu Apr 21 04:19:18 +0000 2022,-80.3837065,41.009510500000005,She is 100 % right. Check out Sav!'s video! #TikTok https://t.co/ntJhTsid2e
1516994969323585536,refinedSMARTS,Thu Apr 21 04:19:19 +0000 2022,-73.9487755,40.655138,@AviatedVizuals Definitely cost $6.99 bottle 😂
1516994969306865667,Toronto_Roadman,Thu Apr 21 04:19:19 +0000 2022,-79.2725695,43.629311,"DeRozan on fire, 41 points against the Bucks, they couldn’t contain him!!!"
1516994971378802690,IAmZionP,Thu Apr 21 04:19:20 +0000 2022,-95.44648649999999,29.838495,we. Could. NOT. REBOUND 🤬
1516994972582440960,elwatto,Thu Apr 21 04:19:20 +0000 2022,-117.253906,33.045009,The real reason for Netflix’s fiasco was betting on a show based on Anna Delvey instead of one-click checkout startups
1516994972859305984,LVeddieg,Thu Apr 21 04:19:20 +0000 2022,-115.037412,36.105865,@JacobsVegasLife Been going there forever. Love this spot. Although my nights end up a little blurry after leaving here 😂
1516994972884643840,BiggRMC,Thu Apr 21 04:19:20 +0000 2022,-95.44648649999999,29.838495,😂😂 Drake a sellout
1516994972444020736,lethalbladee,Thu Apr 21 04:19:20 +0000 2022,-117.918989,33.810485,Love you loser! :p &lt;3 https://t.co/rGBGrChknG
1516994973165576195,jacksonkoster_,Thu Apr 21 04:19:20 +0000 2022,-81.80305150000001,41.4804175,I love Derozan man
1516994973480067072,1Lilnurse,Thu Apr 21 04:19:20 +0000 2022,-118.1922505,34.851658,@JDCocchiarella What policies?!!! 🤣🤣🤣 https://t.co/sFVBNOREOs
1516994976063795205,StevePottsAD,Thu Apr 21 04:19:21 +0000 2022,-118.75462999999999,34.1470785,"WAVES GIVE! so generously!!! We’re at over $333,000 since all of our matching gift challenges have been met or exce… https://t.co/mTuAQc9oq2"
1516994978836275200,Dom_Toth_,Thu Apr 21 04:19:22 +0000 2022,-73.9685415,40.780709,@kirbburner It’s one game. Chill bro
1516994978328633345,EvilMarkOG,Thu Apr 21 04:19:21 +0000 2022,-104.789327,38.8885185,About to try this in the morning! @Starbucks https://t.co/CiCldgHuNW
1516994979213815809,Brittanyabila,Thu Apr 21 04:19:22 +0000 2022,-110.77554,43.474499,@scorrpiosun You’re the sweetest in the world
1516994979909955585,Yeffsie,Thu Apr 21 04:19:22 +0000 2022,-117.7823605,33.689732,"@CanisElastis ""Nah you dont You're fine"" but also ""same'"
1516994980853604354,hinklejoey1,Thu Apr 21 04:19:22 +0000 2022,-111.85839849999999,33.639340000000004,"@khloeroses @khloekardashian Sure,, Happy Birthday hottie,, I mean honey.."
1516994980858015746,m8shesh,Thu Apr 21 04:19:22 +0000 2022,-86.1429225,39.7795625,DeMar came to play today ❗️
1516994980388167680,yoginirochelle,Thu Apr 21 04:19:22 +0000 2022,-83.3115275,42.000898,Milk drools lol https://t.co/dQZZayt75M
1516994982007222272,cincybartender,Thu Apr 21 04:19:22 +0000 2022,-84.604036,39.257055,Proud Mom of a great Coach @NachoTraynor 💜💛👏🥳💯
1516994982342758406,viewsfrmthe4,Thu Apr 21 04:19:22 +0000 2022,-85.7223455,38.195555,playing CLB front to back tonight
1516994982384709634,cameronfryedfsh,Thu Apr 21 04:19:22 +0000 2022,-87.732013,41.8335845,Just would like the folks responsible to know that the camera angles and mix of live and clean sound on the… https://t.co/4eu9vDIz68
1516994983810764800,JaeTheShoot3r,Thu Apr 21 04:19:23 +0000 2022,-73.92030500000001,41.232259,I’m feeling generous 😇 who can I cash app for a cv 📲💰 it gotta be 🔥
1516994984179863553,NW_BKNSports,Thu Apr 21 04:19:23 +0000 2022,-77.0143985,38.898602999999994,#bucks fan base fighting Brooklyn’s fans for least able to provide a home court advantage. Y’all out in the square? #NBAonTNT
1516994986398605314,BridgetMWillard,Thu Apr 21 04:19:23 +0000 2022,-98.5406515,29.417501,"RT @WarrenLNaida New book! Digital Thinking v2.0: Websites, Online Marketing, and Our Digital FlânerieHow is our… https://t.co/8XtSXFsU6a"
1516994985886953472,ImJoeyGreen,Thu Apr 21 04:19:23 +0000 2022,-77.0143985,38.898602999999994,New chapters 🏡 https://t.co/A4s4yvif4s
1516994986947932160,SimplyDonniesha,Thu Apr 21 04:19:23 +0000 2022,-122.2180755,47.3923115,My momma swear the driveway just for her car 😑. Like ma’am. Moveeee over
1516994988047056897,fakeJohnStocco,Thu Apr 21 04:19:24 +0000 2022,-88.130387,41.9152895,DeMar is fighting demons out there.
1516994988718149632,stevezuniga,Thu Apr 21 04:19:24 +0000 2022,-83.1738665,32.6782075,"@vguillen93 Big hug man. I love you dude, never easy but I know for sure you guys loved them a bunch."
1516994992077623297,arxtoro,Thu Apr 21 04:19:25 +0000 2022,-116.5172895,33.8250795,PSAJust because you can throat a 10+ dick doesn't mean you can do the same with a thick dick. Length is easier to… https://t.co/MaBQ7E74rl
1516994994866847745,Playboiisrrx,Thu Apr 21 04:19:25 +0000 2022,-119.82869550000001,34.439463,This mf said “ReSpEcT!”
1516994995248640002,DanielleFOX56,Thu Apr 21 04:19:25 +0000 2022,-85.7682405,37.822244,Hear* ughhhhh
1516994996527902721,Dee_Black_MMA_,Thu Apr 21 04:19:26 +0000 2022,-73.826333,40.93972,Snowfall finale bangerrr. #SnowfallFX
1516994997257752576,DebraMMason1,Thu Apr 21 04:19:26 +0000 2022,-97.86188250000001,27.500592500000003,@DelusionsMass @cbeckj @JohnOz1900 @theDVSMarcus @Alfred_StatesX @EducatingTrump2 @ALefty123 @JonRFleming @Jaisans… https://t.co/3C80fzFm7C
1516994998063050758,MyRedd21,Thu Apr 21 04:19:26 +0000 2022,-80.8467855,35.209058999999996,I just want to make sure Aaron Rodgers goes home sad. https://t.co/xTkziEJ561
1516995000999022593,RaeTheGoat,Thu Apr 21 04:19:27 +0000 2022,-83.79591450000001,32.0903715,bulls just made it interesting
1516994999380058112,DranandaSummons,Thu Apr 21 04:19:26 +0000 2022,-80.926628,33.6311395,I thank God for 24 years of life. 🥂👑 https://t.co/qVoZL5IdJ2
1516995000613146624,1corey_jones8,Thu Apr 21 04:19:27 +0000 2022,-79.96233,40.443844,Three of Pittsburgh’s finest @RealBrittBaker @ohthatsNajee22 @pat_fry5 #AEWDynamite #Pittsburgh #HereWeGo https://t.co/nWUQ9CMxj0
1516995001779032064,rviblu,Thu Apr 21 04:19:27 +0000 2022,-118.4119065,34.0207895,i’m too high for this rn…
1516995001808531457,NicoleLussier9,Thu Apr 21 04:19:27 +0000 2022,-71.4926995,41.9979685,@ShawnMizener @MrAcostruth He’s a sponsor of the bill…that says it all
1516995002018189312,justin_coxy,Thu Apr 21 04:19:27 +0000 2022,-104.92209349999999,39.713563,@katiespence how I haven’t taken this photo before tonight is beyond me
1516995005210152963,zazdesigner,Thu Apr 21 04:19:28 +0000 2022,-105.5508905,38.997935999999996,@saltedbayonet Gorgeous!
1516995007906988032,mattsm00th,Thu Apr 21 04:19:28 +0000 2022,-73.022108,41.5665785,The official title of the AEW console game is AEW:Fight Forever gotta say I like it
1516995009303789568,PeteTheEth,Thu Apr 21 04:19:29 +0000 2022,-87.732013,41.8335845,Protect DeRozan at all costs
1516995009538625537,elsie_trinity,Thu Apr 21 04:19:29 +0000 2022,-102.104627,31.994300000000003,@Sarah4RRC And in other news we have to smell h2s and cholorine...
1516995009689665539,AlFjerstad,Thu Apr 21 04:19:29 +0000 2022,-93.3613205,46.441860500000004,@amyklobuchar LIAR! Words nothing but words
1516995010998280194,prayfckgrow,Thu Apr 21 04:19:29 +0000 2022,-87.732013,41.8335845,@hueydynamite No WAYYYY
1516995011866411009,mslkiba87,Thu Apr 21 04:19:29 +0000 2022,-111.88024,40.688518,@L1ttleStripes I'll see what I can do but no promises
1516995010972905473,vabaddie97,Thu Apr 21 04:19:29 +0000 2022,-118.4119065,34.0207895,That shit killed me omg #SnowfallFX #SnowFall https://t.co/rOfYzeWqdg
1516995013187555329,MexiSteph,Thu Apr 21 04:19:30 +0000 2022,-121.407179,36.845567,"As much as I love Disney Corp., he’s right!"
1516995013724540928,senor_alejandro,Thu Apr 21 04:19:30 +0000 2022,-74.19652450000001,40.662479,Midseason Derozan with the 40 piece vs the champsseries tied 1-1
1516995015221731328,socalbaddie02,Thu Apr 21 04:19:30 +0000 2022,-117.721761,33.9725155,I may not be confident in my physique but gottdamn I’ve been sending so many c*ck pics he looks so good honestly
1516995016010387456,ChiBerk96,Thu Apr 21 04:19:30 +0000 2022,-87.732013,41.8335845,How did he make it?!
1516995015947472897,stupidmaggats,Thu Apr 21 04:19:30 +0000 2022,-97.95933600000001,30.3083685,@KC79156846 @waywardmegan15 @GobeLasers @SocialistPatri1 @Vickie627 @medwoman1 @radicalcentrst @leftspanker2020… https://t.co/gBLS4Ke0qO
1516995017197473792,GoldGeezy,Thu Apr 21 04:19:31 +0000 2022,-81.41939049999999,28.468787,"Ofc he is wtf. Better scorer, better in D"
1516995017797210113,NaimTheDream,Thu Apr 21 04:19:31 +0000 2022,-85.7223455,38.195555,I aint even a big baseball fan but I know its nothing but baseball Gods here! This shit is insanely real to the poi… https://t.co/w0j3XqLUaP
1516995020317896706,Giorgio_Sel,Thu Apr 21 04:19:31 +0000 2022,-117.656773,33.603508000000005,I’ve gone 35 years without even getting a tattoo.@ACFresh21 ‘bout to be my first. #BaldMamba
1516995021257465856,ForeverIamLady,Thu Apr 21 04:19:32 +0000 2022,-81.0378265,35.2264115,TG I don’t have to choose!
1516995022280925184,Danno2430,Thu Apr 21 04:19:32 +0000 2022,-73.9487755,40.655138,the rangers might be able to beat anyone in the east come @ me
1516995022578757632,FlyboyKOT,Thu Apr 21 04:19:32 +0000 2022,-87.9672925,43.0567225,Damn Bucks…. 🤦🏽‍♂️
1516995024105480192,michaelsports6,Thu Apr 21 04:19:32 +0000 2022,-87.7547855,41.609234,Where are you Alex Caruso fans at #bullsnation
1516995024159862785,thehistoryfan,Thu Apr 21 04:19:32 +0000 2022,-112.12467649999999,33.5528625,I am getting tacos tomorrow! #Dbacks
1516995025413885952,Coach_GreenO,Thu Apr 21 04:19:33 +0000 2022,-111.73856649999999,33.295215,"@AlexMurrieta He’s dropped 20 in game 1 and 12 in game 2… 5 assists in G1, 6 assists tonight. Dude is average on of… https://t.co/34ct3urYFN"
1516995025023905792,angelballance,Thu Apr 21 04:19:33 +0000 2022,-96.7977,32.7774,"Just posted a photo @ Dallas, Texas https://t.co/RmOU8e24ot"
1516995026408124416,joshwarre0000,Thu Apr 21 04:19:33 +0000 2022,-87.81878499999999,41.868485,My king demar man
1516995027779604487,GSDnice,Thu Apr 21 04:19:33 +0000 2022,-95.584588,29.651996,He was hungry… i play bad to when i dont eat all day
1516995036189278208,MikePal10,Thu Apr 21 04:19:35 +0000 2022,-87.732013,41.8335845,DeMarvelous!!! We will see ya in Chitown Friday night!! Series Tied. #SeeRed
1516995037283901440,CadeCarlton,Thu Apr 21 04:19:35 +0000 2022,-90.696841,35.828626,Just a really good night of playoff basketball
1516995038386995201,NYCKING,Thu Apr 21 04:19:36 +0000 2022,-73.8311875,40.6708795,#NBAPlayoffs that should do it
1516995038756057088,NWSBrownsville,Thu Apr 21 04:19:36 +0000 2022,-98.46108349,26.75270531,"A special weather statement has been issued for San Isidro TX, Delmita TX, Santa Anna TX until 11:45 PM CDT https://t.co/S0I79jG2mz"
1516995040001724416,William46676045,Thu Apr 21 04:19:36 +0000 2022,-83.3997795,33.9563835,Gus Johnson-DeRozan Ice Cold he's got 41!
1516995041448714240,nftcheers,Thu Apr 21 04:19:36 +0000 2022,-119.30660750000001,37.2691755,@Dustin_Dye @WesHenryArt @DegeneracyNFT @JonathanLittle Dope!!!
1516995041423671297,Jupiter_Marz,Thu Apr 21 04:19:36 +0000 2022,-77.60468399999999,41.1179365,"It's really disgusting that @netflix thinks making ""less"" money than usual is a good reason to ""Crack down"" on its… https://t.co/aU5v4BWmRX"
1516995042216271872,Sara_Bluhm,Thu Apr 21 04:19:37 +0000 2022,-122.004362,47.473890999999995,I would like to date her why not cut out the middle man ya know?
1516995040542928896,KStreetyARIRead,Thu Apr 21 04:19:36 +0000 2022,-86.6807375,32.576227,@JEFCOED #ARI Reading Specialists’ final coaching community of the year was a win-win! #WRITING and Student-Centere… https://t.co/crp3iXOVad
1516995042593980419,Jupiter_Marz,Thu Apr 21 04:19:37 +0000 2022,-77.60468399999999,41.1179365,"Not a house, not an apartment, not a used car, not gas or groceries. We don't have Netflix money in this economy! R… https://t.co/k8WJy2EDd5"
1516995042489126913,emmmafoxx,Thu Apr 21 04:19:37 +0000 2022,-75.117998,40.0048655,i love this human. https://t.co/o9QMPsrxJ9
1516995043650854914,Treytoven_3,Thu Apr 21 04:19:37 +0000 2022,-77.0143985,38.898602999999994,I got an Alexa 💀💀
